review,date,rating,name, address
While quiet and conveniently located near the subway| I won't be staying here again. The biggest pros were that the internet was stable to work from the room and the air conditioning worked well. However| we did not have hot water for the majority of the stay| the TV didn't work| and the bed/pillows weren't very comfortable. A minor annoyance was that the room had lamps with outlets but they didn't work| and the other outlet locations were sparse. I was also surprised to see hospitality staff cleaning rooms without masks on.,Aug 23| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great location| clean hotel and great staff!,Aug 23| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Aug 23| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Ok| basic.,Aug 22| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
very conveniently located right above a subway station| just across the street from a park| a great restaurant (Pepolino)| and all of Soho: can't beat that.,Aug 13| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Aug 12| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
I had a great stay. I would highly recommend.,Aug 10| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
nice place to stay,Aug 10| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Certain staff members were unpleasant. Not friendly| not helpful and sort of rude. When we walked in we stood for a bit before anyone addresses us. I asked for a bandaid and was quickly told without looking “we are all out”. There was one very friendly man| but the other woman we interacted with was not. The room service was great and quick| but the staff at the hotel was very unpleasant.,Aug 9| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great location. Clean rooms and friendly service.,Aug 8| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great  area! A lot of good restaurants shopping and things to do,Aug 3| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
HGI in Tribeca was one of the most disappointing properties I have stayed at| I have stayed at several. The staff were unfriendly| the location on the border of nice parts of SoHo and a trashy street. The TV was old and remote barely worked| the lock on the door was broken| I could even close the door half the time with out messing with the lock on the inside for several minutes. I got placed next to a noisy supply closet where workers opened| moved things around| and slammed the door. The toilet had issues flushing| the nob on the shower to control heat was also on the fritz.  I love Hilton| but not this property.,Jul 27| 2021,2,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
It’s a great hotel to stay at in SoHo!,Jul 26| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Do not like that there is no parking on site nor does it say that to the customer booking.,Jul 20| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 17| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Location fit our needs for an event,Jul 17| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Staff was very helpful for directions and recommendations,Jul 16| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 16| 2021,1,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 13| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 13| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great  area! A lot of good restaurants shopping and things to do,Aug 3| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
HGI in Tribeca was one of the most disappointing properties I have stayed at| I have stayed at several. The staff were unfriendly| the location on the border of nice parts of SoHo and a trashy street. The TV was old and remote barely worked| the lock on the door was broken| I could even close the door half the time with out messing with the lock on the inside for several minutes. I got placed next to a noisy supply closet where workers opened| moved things around| and slammed the door. The toilet had issues flushing| the nob on the shower to control heat was also on the fritz.  I love Hilton| but not this property.,Jul 27| 2021,2,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
It’s a great hotel to stay at in SoHo!,Jul 26| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Do not like that there is no parking on site nor does it say that to the customer booking.,Jul 20| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 17| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Location fit our needs for an event,Jul 17| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Staff was very helpful for directions and recommendations,Jul 16| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 16| 2021,1,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 13| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jul 13| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 8| 2021,1,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 7| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 7| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 29| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 28| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 25| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Front desk staff was rude| shower was cold| toilet was semi functional| running for 10 mins with each flush,May 10| 2021,2,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Absolutely great location for the area.  Room was updated and very comfortable.,May 9| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great location| good for families.,May 7| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
The stay was mostly fine and the guest services staff were pleasant| but there wasn't anything spectacular about the stay. The decor is outdated so it was tough to tell if surfaces and areas like the carpet were clean or just old.,Apr 27| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 8| 2021,1,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 7| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Jun 7| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 29| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 28| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,May 25| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Front desk staff was rude| shower was cold| toilet was semi functional| running for 10 mins with each flush,May 10| 2021,2,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Absolutely great location for the area.  Room was updated and very comfortable.,May 9| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Great location| good for families.,May 7| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
The stay was mostly fine and the guest services staff were pleasant| but there wasn't anything spectacular about the stay. The decor is outdated so it was tough to tell if surfaces and areas like the carpet were clean or just old.,Apr 27| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Our stay was perfect! We got to the hotel on Friday and ended up being able to park all weekend on the street for free. We only ended up using the paid parking for one day but figured out by the street signs you could park for certain hours so it worked out. Upon getting there we,Apr 1| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Rooms are too small| comfy beds but too tight for a family of 4. Overall good experience.,Apr 1| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
The Staff Was Phenomenal The Hôtel Is Very Cleaned Everything Was Convenient  I Iove 💘 It,Apr 1| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Mar 29| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Mar 26| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
The staff at this hotel was one of the worst to date! My boyfriend stayed here for a work trip and called me immediately after checking in to fill me in in the attitude of the front desk lady. She was rude| not welcoming and aggressive. He had questions for her about his reservations and she was less than interested to answer anything. Would’ve much rather stay somewhere where you actually feel WELCOMED at the hotel.,Mar 26| 2021,1,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Mar 25| 2021,2,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Mar 25| 2021,3,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
,Mar 22| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
It was a very nice hotel| very clean. It was super quiet which made for a good little get away,Mar 12| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Our stay was perfect! We got to the hotel on Friday and ended up being able to park all weekend on the street for free. We only ended up using the paid parking for one day but figured out by the street signs you could park for certain hours so it worked out. Upon getting there we,Apr 1| 2021,5,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
Rooms are too small| comfy beds but too tight for a family of 4. Overall good experience.,Apr 1| 2021,4,Hilton Garden Inn Tribeca,39 Avenue of the Americas| New York| NY| 10013
