review,date,rating,name, address
Great location| stayed there four nights. Everything was clean and comfortable. Woukd definetely stay there again!!,Aug 27| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Nice stay |friendly staff,Aug 25| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Aug 22| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Bathroom had items that were broken like fan| air conditioning was very loud| had to walk down a flight to get to ice machine| street noises are loud in room,Aug 21| 2021,3,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Good value| close to NYU Langone,Aug 18| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Aug 16| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Good location w plenty of dining options within a short walk. Front desk was very responsive| room was a good size & in-room coffee maker was a homerun. Business office also came in handy.,Aug 16| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Room pictures are nothing like advertised.  Also| beware of the city view option when selecting a room| we never did get one and when we asked for the room the answer was| "it is what it is".  Kudos Hilton!,Aug 3| 2021,2,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Everything was fine just a broken light and we had an ADA room bc I’m wheelchair bound but there was no roll in shower. Everyone was nice and pleasant. Thanks!,Aug 2| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Aug 1| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Staff very friendly.,Aug 1| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
It was a great hotel. Very friendly staff. Make sure that you ask for the parking coupon for the garage| otherwise you will be charged full price.,Jul 29| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Room and hallway desperately needed to be vacuumed. Handles on furniture falling off. Sliding bathroom door was off track. Outside of hotel had garbage smell,Jul 29| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 24| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 21| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Location.,Jul 21| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Friendly staff/ Rooms were clean but just average. Requested city view but had view of what appeared to be a fashion warehouse building. The staff was great and moved us to a higher floor when rooms were available. However still had no city view. The move did get my family all on the same floor. The first two nights we were on 3 different floors.,Jul 14| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Paid for view but didn't have the view at all.,Jul 12| 2021,1,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
I stayed only for one night although i was booked for two nights. I thought i will see the city view as advertised. But i was placed on the 6th floor even though I requested for a higher floor.,Jul 10| 2021,2,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 9| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Staff very friendly.,Aug 1| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
It was a great hotel. Very friendly staff. Make sure that you ask for the parking coupon for the garage| otherwise you will be charged full price.,Jul 29| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Room and hallway desperately needed to be vacuumed. Handles on furniture falling off. Sliding bathroom door was off track. Outside of hotel had garbage smell,Jul 29| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 24| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 21| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Location.,Jul 21| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Friendly staff/ Rooms were clean but just average. Requested city view but had view of what appeared to be a fashion warehouse building. The staff was great and moved us to a higher floor when rooms were available. However still had no city view. The move did get my family all on the same floor. The first two nights we were on 3 different floors.,Jul 14| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Paid for view but didn't have the view at all.,Jul 12| 2021,1,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
I stayed only for one night although i was booked for two nights. I thought i will see the city view as advertised. But i was placed on the 6th floor even though I requested for a higher floor.,Jul 10| 2021,2,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jul 9| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
,Jun 19| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Great location. Walking distance to k town and subway 6 is right on the corner. No free breakfast. Room is small. No closet or hangers even.,Jun 17| 2021,4,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
Hilton is always nice and clean,Jun 12| 2021,5,Hilton Garden Inn New York/Midtown Park Ave,45 E 33rd St| New York| NY| 10016
