review,date,rating,name, address
,20 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
The beauty,19 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Overall. Good experience| would recommend.,18 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
The shopping was within walking distance,18 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
My stay at the Hilton Fairfax was excellent! The property exceeded my expectations and the guest services team was very friendly. I would highly recommend a stay at the Hilton Fairfax!,18 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,18 Aug 2021,3,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,17 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Loved the facility,17 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Good Location on Route 66,17 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Very clean great staff. Only complaint is the pool was closed. We specifically chose this hotel so the kids could swim. There was no mention on the site that the pool had been closed for over a year.,17 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,17 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Parking was easy| elevators were fast and efficient (I was on the 10th floor)| staff was efficient and the space of the room was great. No daily cleaning service due to covid (unless stay a week or longer but that was fine by me.,17 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
None,17 Aug 2021,1,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,16 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
The property was well lit and parking felt safe. Hotel was clean and staff was friendly.,16 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,15 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,14 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
,14 Aug 2021,5,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
Hotel met expectations| no dislikes,13 Aug 2021,4,Hilton Fairfax,12777 Fair Lakes Cir| Fairfax| VA| 22033
