review,date,rating,name, address
,Aug 19| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Overall| we loved our stay! The only thing we didn’t like was the fact we paid for the parking| thinking it would be secure| but every single time we went in or out the barrier bar was always open. We were told our room key would open the gate| but we never even had to use it. Seems kinda pointless to pay a parking fee| while already paying for our stay| when it was really accessible to anyone.,Aug 19| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 18| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
The room and bathroom was clean. The bed was very comfortable and the room very spacious. Overall a pleasant stay.,Aug 18| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 18| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Front parking,Aug 17| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
It was really good we had a lot of fun really clean really lovely place I would love to go back there again,Aug 17| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Comfortable for a quick getaway,Aug 17| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Not enough luggage carriers. When we arrived we waited half hour-45 mins. The door man said no ones has brought them down. Asked at the front they said if there was any available they would be right by the main entrance. When we checked out there was none for another 45 mins. To big of a hotel to only 4!,Aug 17| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 16| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 16| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 16| 2021,3,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Perfect stay,Aug 16| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Overall the experience was nice| unfortunately the AC in our room wasn't working to the fullest| but the room wasn't unbearable. Huge shout out to the maintenance men they were the most helpful and informative| many unique thing the hotel has to offer that would have been missed if they had not shared. Overall we would most likely come back again.,Aug 16| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 15| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Overall it was fine| and quiet despite being close to the fwy. We really didn’t spend much time there except to sleep which was comfortable. However as we were checking to room to make sure we got all our things we noticed what looked like food skewers behind the chair| a bottle of vitamins under the bed| and a contact behind the sick facet. A bit unnerving.,Aug 14| 2021,4,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
My overall stay was nice| room was clean| A/C a bit loud had to turn it off when I slept then the room got stuffy.  Not a fan of $23/day parking with in/out privileges since I was gone at 7:00 AM and returned at 10:00 PM.  Other hotels close by has free parking (need to add to the cost of the room per night).  The room was supposed to be taped on the door inform the customer that it was cleaned and sanitized but it wasn't.,Aug 13| 2021,3,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Very old not updated! Dirty| staff are not helpful| parking is not free||| not worth the price they charge!!! Definitely not coming back on this hotel!!!!,Aug 13| 2021,1,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
The rooms were very clean and the staff was very friendly.  No problem with reservations and very quiet rooms.  I reserved 2 rooms and the staff was able to get me rooms that were connected.,Aug 13| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
No Housekeep,Aug 13| 2021,3,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 16| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
,Aug 16| 2021,3,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
Perfect stay,Aug 16| 2021,5,DoubleTree by Hilton Anaheim - Orange County,100 The City Dr S| Orange| CA| 92868
