review,date,rating,name, address
Hotel is in a perfect location| a few blocks from Millennium Park on the lake. The common areas are a little cramped as they tend to be in cities but the room was not.,Aug 18| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
This property  is an old office building  turn into a beautiful  hotel.,Aug 18| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
Great location in the theatre district!  Parking is a few blocks down.  Room was nice.  Portia who worked at the front desk was incredibly accommodating and helpful.,Aug 17| 2021,4,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
I liked the location. Still not sure where is the "hotel" parking.,Aug 17| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
,Aug 16| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
Excellent location.,Aug 15| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
,Aug 15| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
The location was amazing! Shopping lots of places to eat in the convenience of walking distance was perfect. The staff was super friendly and mattress was great. The only thing that was a disappointment was having to request housekeeping daily. The lack of access to housekeeping was a bit frustrating. I Had to constantly reach out to get more toiletries and towels. And when they bright new ones came| I even had to ask them to do obvious tidying up like emptying the trash cans or disposing of old towels left on the floor. I would have preferred requesting housekeeping service at the beginning of my stay once rather than having to constantly request it.,Aug 14| 2021,3,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
Overall great location and great parking that is 2 blocks away but great price. Comes with free breakfast. Not bad of a hotel. TV wouldn’t work most of the time. Just a good budget place.,Aug 14| 2021,4,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
,Aug 14| 2021,5,Hampton Inn Majestic Chicago Theatre District,22 W Monroe St| Chicago| IL| 60603
