review,date,rating,name, address
Great central location adjacent to many eateries. Homeless population is abundant in the area. There is security at the entrance as an added safety feature. The rooms are extremely small abs a very tight squeeze for a family of four. Nice gym.,Aug 20| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Very slow to check in and then room was filthy.  Was moved to a new room but it was also not all that clean.   Bedding had holes in it| dust all over.  I realize because of Covid the hotel and service industry is short staffed but it doesn’t sit well to pay so much for a room that isn’t even clean.,Aug 19| 2021,2,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Housekeeping was horrible.  They walked into our room at 8:15a.m. while we were still sleeping.  They came back again at 10:10a.m. and yet again at 10:50a.m.  Horrible!!!  I parked my 2019 truck using valet and when I got it back they gave it to me with a scrape down the entire driver's side from the driver door to the taillight of my truck.  The line to register took forever!!!!!  Too many people and not enough service.  The bar at the top of the hotel was amazing.  Great views and great service!,Aug 16| 2021,1,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Staff was very quick to fix the AC in our room when it was not working.,Aug 16| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Was good stay over all.,Aug 16| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Staff was very friendly and accommodating,Aug 15| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Likes - The view from the City Scape bar on the 46th floor. The staff and facilities themselves were also fantastic. Dislikes - Despite being on the 10th floor I was woken up 6-8 times during the night due to various noises. I am not a light sleeper. The noises included our neighbors across the hall| cars blaring music| staff working in the maintenance elevator| and what sounded like an World War II air raid siren at 2:00am. I will definitely be booking a room higher in the towers and on the interior of the building if I stay here again. As a note| the other friends who were staying at this same hotel did not experience the noise we did| but were higher and on the inside of the property (pool view). The homeless situation in the part of town is also concerning.,Aug 15| 2021,3,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 14| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
The bathroom needs to be updated. Shower head very old and overall very small. No room.,Aug 13| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 11| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
We stayed 2 nights and the stay was excellent!,Aug 10| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
The property was clean and the service was good. The issue I have is that I paid significantly extra for more floor space (upgrading to the deluxe) but I don’t feel there was any extra floor space. I paid the money but didn’t get it. We received a regular size room. Which was quite inconvenient considering I paid a lot for the extra floor space. Grrrrr,Aug 10| 2021,3,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Had a good stay | parking is pricey but overall good environment,Aug 9| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Liked the location and the convenience  to places i wanted to visit,Aug 9| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Hotel itself is very clean and sanitary. However| the area it is in is not the best. As soon as you step outside the lobby it makes you feel unsafe. The hotel had no room service. Very limited dining| small bakery/mini mart. Parking was not free.,Aug 9| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 8| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Nice clean hotel . Staff was helpful and courteous .,Aug 8| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
I like the balcony| it was gorgeous!The cold water faucet in our room did not work. I called the plumber person via main lobby around 1am| he was not able to resolve the issue because he did not have the proper tools| so just provided us with bottle of water for cold water replacement.,Aug 6| 2021,3,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 5| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
This hotel needs an upgrade of its carpet. It looks that never has been washed. Few employees to take care of registration. Great location!,Aug 5| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
We stayed 2 nights and the stay was excellent!,Aug 10| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
The property was clean and the service was good. The issue I have is that I paid significantly extra for more floor space (upgrading to the deluxe) but I don’t feel there was any extra floor space. I paid the money but didn’t get it. We received a regular size room. Which was quite inconvenient considering I paid a lot for the extra floor space. Grrrrr,Aug 10| 2021,3,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Had a good stay | parking is pricey but overall good environment,Aug 9| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Liked the location and the convenience  to places i wanted to visit,Aug 9| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Hotel itself is very clean and sanitary. However| the area it is in is not the best. As soon as you step outside the lobby it makes you feel unsafe. The hotel had no room service. Very limited dining| small bakery/mini mart. Parking was not free.,Aug 9| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 8| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
Nice clean hotel . Staff was helpful and courteous .,Aug 8| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
I like the balcony| it was gorgeous!The cold water faucet in our room did not work. I called the plumber person via main lobby around 1am| he was not able to resolve the issue because he did not have the proper tools| so just provided us with bottle of water for cold water replacement.,Aug 6| 2021,3,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 5| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
This hotel needs an upgrade of its carpet. It looks that never has been washed. Few employees to take care of registration. Great location!,Aug 5| 2021,4,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
,Aug 2| 2021,5,Hilton San Francisco Union Square,333 O'Farrell St.| San Francisco| CA| 94102
