review,date,rating,name, address
This was the worst hotel I ever been the bathroom was so nasty smells like urine  the shower  was  full with mold  they don’t clean the rooms daily you have to call and request cleaning 24 hr before BUT NO ONE TELLS YOU ANYTHING AND WHEN YOU CALL TO REQUEST CLEANING SERVICES OR CLEAN AND DRY TOWELS FRON DESK GOT UPSET AND HE TOLD ME BECAUSE OF COVID 19 THEN THE SUPERVISOR VOLUNTARILY OFFER $50 CORTESY CREDIT AND when we check out THE CREDIT WAS ONLY $20 A JOKE SO WILL NEVER GO THERE AGAIN THIS IS GOING TO BE SHARE IN SOCIAL MEDIA I WAS IN SAN FRANCISCO 2 WEEKS AGO AT THE HYATT AND IT WAS CLEAN AND THEY MAKe MY ROOM EVERY DAY WITH OUT ME ASKING FOR IT AND THE BATHROOM DID NOT SMELL LIKE URINE  HORRIBLE CUSTOMER SERVICE!!!,Aug 19| 2021,1,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
,Aug 19| 2021,4,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
I thought it was a great place to stay for the price and location!,Aug 19| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Location and cleanliness,Aug 19| 2021,4,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Hotel stay was great close to almost everything only issue was $50 self parking.,Aug 18| 2021,4,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Great,Aug 18| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Not much,Aug 18| 2021,4,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
The customer service at check-in and checkout was the worst I have ever experienced in my 10 years of being a Hilton Honors member. The staff were rude and impolite for the entire stay| it was absolutely ridiculous. During checkout they tried to charge me for two parking spaces while I repeatedly said I only had one car. I had to ask three times for the copy of the invoice for my second room. Finally| the attendant threw the invoice at me| turned around and started trash talking to the other attendants directly in front of me. Would strongly recommend not booking a stay at this hotel unless you want to be bullied by the staff.,Aug 18| 2021,1,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
,Aug 17| 2021,1,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
The room was nice| it was roomy| comfortable| nice size TV and relatively quiet. The staff was really friendly and helpful.On the down side| the bathroom had a sliding door that was heavy and dificult to move| no towel bar| no exhaust fan. The room didn't have a refrigerator or microwave and the trash bins were pretty small. This is all pretty nitpicky stuff| but for the price we paid it was acceptable.,Aug 17| 2021,3,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Amenities and staff not all that great..,Aug 17| 2021,3,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
We had a great time.  The hotel is right in the middle of everything.  Great access to get anywhere.  The concierge at the front desk was amazing (the gentleman with salt and pepper hair and glasses).. He gave us great directions and helped us find good restaurants to eat and places to shop. When we were going out for an adventure he made sure we had water.  He always greeted us with a wonderful smile and always wished us a good day.  We will be staying here again on our next trip.  Great people all around.,Aug 17| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Worse experience ever,Aug 16| 2021,1,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Rooms are terrible. Definitely not clean. Tons of dust. If you have any allergies stay away. Hotel is very old. Will never stay again.,Aug 16| 2021,1,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
,Aug 16| 2021,3,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
The bathroom has a sliding door that didn't had a look (barn door) and it was kind of see through| so my youth children felt uncomfortable using it.  It didn't even had a fan| so they made a deal not to go #2  in there and they had to use the lobby restroom.  Parking is super expensive. We paid $50 for the one on their premises and $30 for one that is in front of the hotel.   I wish i had taken a picture of the restroom door so i can post it in here.,Aug 16| 2021,3,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
,Aug 16| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Great location! Close to Chinatown| North Beach| Financial district and an easy walk to the Ferry Building| and Embarcadero to walk to Pier 39| etc..,Aug 16| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Great hotel but parking was crazy expensive. We paid $51 to self park!,Aug 15| 2021,4,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
The hotel was close to Chinatown and downtown. Convenient to walk around and check out local foods. Public transit is easy to get. Front of the house and customer care was wonderful. The room was upgraded. Just 2 minor things that was missing. One I wish there was a small refrigerator. 2nd I wanted housekeeping to clean the room. Even though I mentioned it durning my check in. Needless to say it never happened. All in all it was great to stay at the Hilton,Aug 15| 2021,5,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
Amenities and staff not all that great..,Aug 17| 2021,3,Hilton San Francisco Financial District,750 Kearny St| San Francisco| CA| 94108
