review,date,rating,name, address
The hotel is convenient to the convention center| but it needs updating. The mirror in my bathroom was rusted| the sink has a lot of scratches| the doors were all scratched| and there was a weird slope in the room and halls. It was clean enough| but not stellar. I'm hoping it's due to the COVID times and lower staff,Aug 19| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
It was okay. The carpet wasn’t clean when we checked in and the next day around 0900 somebody was hammering already and woke up my kids.,Aug 19| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
,Aug 19| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
,Aug 18| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Great stay from start to finish!  Great staff| eager to help| great bed and excellent mattress!  I could not complain about anything if I tried!,Aug 17| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
No Bootled WaterNo Room ServiceLimited Dining or Food CourtPretty Short for a Hilton| Look and Feel OLD,Aug 17| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
,Aug 17| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Nice and cozy hotel| everything was clean| great customer service.,Aug 16| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Everything needed was within a rock's throw away,Aug 13| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
One of the check in staff was rude and abrupt. Both check in employees evidently didn’t know how to check in or find third party bookings. The guy who checked me in bothered to investigate and find out but it was evident had he not done so other customers would not have been checked in. Rude. Colored the experience as first point of contact.,Aug 13| 2021,2,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We liked over looking the beach,Aug 13| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
It was a wonderful hotel overall! The only thing that was negative was that all of the food onsite was overpriced- other than that the room was great| bed and pillows were comfortable| and the staff were all really nice!,Aug 12| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We have stayed here several times over the years| and we were looking forward to returning. But they are beginning to have some maintenance issues. Several hotels in the area are upgrading and modernizing| and it may be time for this place to consider it. We had plumbing and moisture issues in the bathroom. There was also very lite cleaning in the room| made the bed and that's about it. The biggest issues were the sink was clogged| and there were bubbles under the wallpaper in the bathroom and its obvious there was probably moisture trapped under it. Its not surprising since there is no vent in the bathroom and it gets very warm and moist in the rooms after showers. There was also stains in on the carpet| and walls| and our bed was noisy as hell. There were also some interesting stains in the bathroom...we almost complained shortly after checking in but we just wanted to unwind and go to Disneyland. We will likely stay somewhere else next time.,Aug 12| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Location perfect ! Close to the parks and lots of restaurants and stores walking distance - staff super friendly- we would stay here again - thank you !,Aug 12| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
The room located on the pool deck was great,Aug 11| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
I was honestly expecting more from a Hilton| especially one right next to the Convention Center. Pros: Nice lobby. Huge gym. Splash play area for kids. Starbucks downstairs. Cons: Parking is $24 a night and is not included. My room had several issues: a leaking bathtub faucet| the dresser drawers did not stay closed| horrible pillows| an alarm clock with a loud non-adjustable beep| a towel rack inside of the shower| and a loud sliding bathroom door. Also the walls were thin and we could almost everything going on in the room next to us. We were woken up in the morning by an unidentified tapping sound on the window which was not coming from our room. The indoor pool was closed and there was no notification about this on the website. This was the main reason we picked this hotel to begin with.,Aug 11| 2021,2,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Nice place,Aug 10| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We were blessed with a room at the very far end on the 12th floor. It gave us extra sitting room| which was perfect for my girls! We absolutely LOVE this hotel and can't wait to go back!!!,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Very clean and beautiful hotel. Professional and helpful staff with any questions.,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Great,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We liked over looking the beach,Aug 13| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
It was a wonderful hotel overall! The only thing that was negative was that all of the food onsite was overpriced- other than that the room was great| bed and pillows were comfortable| and the staff were all really nice!,Aug 12| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We have stayed here several times over the years| and we were looking forward to returning. But they are beginning to have some maintenance issues. Several hotels in the area are upgrading and modernizing| and it may be time for this place to consider it. We had plumbing and moisture issues in the bathroom. There was also very lite cleaning in the room| made the bed and that's about it. The biggest issues were the sink was clogged| and there were bubbles under the wallpaper in the bathroom and its obvious there was probably moisture trapped under it. Its not surprising since there is no vent in the bathroom and it gets very warm and moist in the rooms after showers. There was also stains in on the carpet| and walls| and our bed was noisy as hell. There were also some interesting stains in the bathroom...we almost complained shortly after checking in but we just wanted to unwind and go to Disneyland. We will likely stay somewhere else next time.,Aug 12| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Location perfect ! Close to the parks and lots of restaurants and stores walking distance - staff super friendly- we would stay here again - thank you !,Aug 12| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
The room located on the pool deck was great,Aug 11| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
I was honestly expecting more from a Hilton| especially one right next to the Convention Center. Pros: Nice lobby. Huge gym. Splash play area for kids. Starbucks downstairs. Cons: Parking is $24 a night and is not included. My room had several issues: a leaking bathtub faucet| the dresser drawers did not stay closed| horrible pillows| an alarm clock with a loud non-adjustable beep| a towel rack inside of the shower| and a loud sliding bathroom door. Also the walls were thin and we could almost everything going on in the room next to us. We were woken up in the morning by an unidentified tapping sound on the window which was not coming from our room. The indoor pool was closed and there was no notification about this on the website. This was the main reason we picked this hotel to begin with.,Aug 11| 2021,2,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Nice place,Aug 10| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
We were blessed with a room at the very far end on the 12th floor. It gave us extra sitting room| which was perfect for my girls! We absolutely LOVE this hotel and can't wait to go back!!!,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Very clean and beautiful hotel. Professional and helpful staff with any questions.,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Great,Aug 10| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Over priced| out dated| mold in shower| was moved right away next room shower handles ready to fall off... below expectations for price,Aug 9| 2021,2,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Overall was convenient to walk to Disney (about a 20 min walk). Room was spacious and we had a great view of the theme parks. One negative was the room bathroom size| it could only accommodate one person at a time; while this worked for us as a couple| it would definitely be challenging for a small family who may have to get children ready.,Aug 9| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
The hotel has many amenities in the lobby. It’s close to Disneyland but it is not impressive. I stayed there about 10 years ago and thought it was very nice. Now it seems like it’s due for some updates in the rooms. Overall it was clean and fine for the night.,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
This place is gross| old and out of date. Stay at the Marriott across the convention drive or anywhere else. I was so disappointed in the hotel itself| the food and the very small| dirty looking pool. Never again.,Aug 9| 2021,1,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Property is close to the parks. Lobby is nice| staff is nice. Room was in bad shape in need of updating. The bathroom toilet was loose. The shower drain took long to drain. The vending machine on my floor I pressed to buy water bottles and coke would come out instead.,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Room was dirty and furniture was old and damage,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
When we arrived to our room the refrigerator did not work and the sink wouldn’t drain. We called the front desk immediately and was upgraded to to a poolside view. The staff was friendly .,Aug 9| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Ive stayed here each summer for many years| never had a problem. This year was down right disgusting. The backroom door handle was broken| the bath tub plug was missing. They never changed the sheets| only made the bed. Left dirty cups on the counter| left dirty towel on the ground. Didnt always replace the bag to get ice. Called for more towels they took a hour to come up.,Aug 8| 2021,1,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
The hotel has a lot of amenities that are great.  We have stayed twice once in the spring and this time in the summer:  the spring visit was great.  However the summer visit wasn’t so good.  The pool was rediculous.   The kids area was over capacity|  kids were hitting other kids| we only stayed at the pool for 30 minutes because it was out of control.  The safe in our room got jammed 2 times and we had to get security to open it up.  On the last security visit the said the batteries were dead but that we had to wait until the following day to get new ones.  Our toilet was broken and wouldn’t flush.  Maintenance had to come up to replace parts inside the toilet.  The drawers on the tv stand wouldn’t stay closed. If you closed them they would open back up.  I will say the gym was great| older equipment but had a lot to offer.  I don’t leave reviews however I thought our experience was worth it.  We have stayed at other Hilton properties and been very satisfied| however that was not the case at this hotel.,Aug 8| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Great,Aug 8| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Over priced| out dated| mold in shower| was moved right away next room shower handles ready to fall off... below expectations for price,Aug 9| 2021,2,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Overall was convenient to walk to Disney (about a 20 min walk). Room was spacious and we had a great view of the theme parks. One negative was the room bathroom size| it could only accommodate one person at a time; while this worked for us as a couple| it would definitely be challenging for a small family who may have to get children ready.,Aug 9| 2021,4,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
The hotel has many amenities in the lobby. It’s close to Disneyland but it is not impressive. I stayed there about 10 years ago and thought it was very nice. Now it seems like it’s due for some updates in the rooms. Overall it was clean and fine for the night.,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
This place is gross| old and out of date. Stay at the Marriott across the convention drive or anywhere else. I was so disappointed in the hotel itself| the food and the very small| dirty looking pool. Never again.,Aug 9| 2021,1,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Property is close to the parks. Lobby is nice| staff is nice. Room was in bad shape in need of updating. The bathroom toilet was loose. The shower drain took long to drain. The vending machine on my floor I pressed to buy water bottles and coke would come out instead.,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
Room was dirty and furniture was old and damage,Aug 9| 2021,3,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
When we arrived to our room the refrigerator did not work and the sink wouldn’t drain. We called the front desk immediately and was upgraded to to a poolside view. The staff was friendly .,Aug 9| 2021,5,Hilton Anaheim,777 W Convention Way| Anaheim| CA| 92802
