review,date,rating,name, address
Just Perfect,17 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Perfect,17 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Customer service was great.,17 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Staff was great. Restaurant not serving dinner or breakfast. We had a bad experience of racism chats from the family or people next door. It was bad. But you can blame hotel for inoragant people.,10 Aug 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Clean,10 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
,9 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Loved staying there,9 Aug 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
The rooms and facility were great.. the service was almost non-existent,9 Aug 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
Helpful staff,7 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
,4 Aug 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
,3 Aug 2021,5,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
The building is old and it looks like minimal renovations were done to the rooms BUT the bar and snack area was a nice touch. The food was basic but wasn’t horrible. 3.5 to be honest,1 Aug 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
This hotel was great| easy parking| nice amenities| close to Highway and shopping.,31 Jul 2021,4,Hilton McLean Tysons Corner,7920 Jones Branch Dr| Tysons| McLean| VA| 22102
