review,date,rating,name, address
,May 27| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 31| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 23| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Found the hotel to be absolutely beautiful stuff out of this world and restaurant food like no other I truly enjoyed my stays can’t wait to stay there again,Mar 19| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 18| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Basic hotel. No frills or thrills. Staff was accommodating when I checked in. However they were not accommodating when I checked out early because I had to get home because of the coronavirus pandemic..,Mar 17| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 16| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
The staff was very courteous and was able to accommodate our early arrival.,Mar 15| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 14| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
overall a good hotel for the price. the bed cover had other people's hair on it and looked pretty beat up which was not ideal to say the least.,Mar 13| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 12| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great lication! Staff was really helpful and friendly. Quick check in and out,Mar 11| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
The room was spotless| staff were so helpful and friendly and the location was spot on!! Would stay again for sure :),Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Amazing best stay in a midtown mid-class hotel.  Very clean and a friendly staff also there is space for you to put your stuff down in the bathroom| quiet rooms| comfortable pillows and a great iron that does'nt leak.,Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 7| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 7| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
We had a great stay and excellent service. I can't remember the name of our concierge| but I know he recently moved to New York City from Orlando| Florida. He was extremely friendly and helpful during our stay.,Mar 5| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Close to penn station and clean. Accommodation to change rooms great,Mar 5| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Very comfortable and  property location near most things of note. Easy check in and out.,Mar 5| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 12| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great lication! Staff was really helpful and friendly. Quick check in and out,Mar 11| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
The room was spotless| staff were so helpful and friendly and the location was spot on!! Would stay again for sure :),Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Amazing best stay in a midtown mid-class hotel.  Very clean and a friendly staff also there is space for you to put your stuff down in the bathroom| quiet rooms| comfortable pillows and a great iron that does'nt leak.,Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 10| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 7| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Mar 7| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
We had a great stay and excellent service. I can't remember the name of our concierge| but I know he recently moved to New York City from Orlando| Florida. He was extremely friendly and helpful during our stay.,Mar 5| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Close to penn station and clean. Accommodation to change rooms great,Mar 5| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Very comfortable and  property location near most things of note. Easy check in and out.,Mar 5| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Good value for midtown Manhattan.  Very helpful staff.,Feb 23| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 22| 2020,3,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great location| very clean room and bathroom. Friendly staff. I would stay there again. Great value.,Feb 22| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great location| excellent bathroom space| clean and comfortable,Feb 22| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
I felt much thought was put into security at the hotel. I particularly liked the fact that you needed your room key to gain access to the floors containing guest rooms & to access the lobby late at night.,Feb 21| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Rooms were clean and well appointed. Staff was friendly and very helpful.,Feb 21| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 21| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Loved it. Quiet. Always Staying here when visiting NYC,Feb 18| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 18| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 17| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Good value for midtown Manhattan.  Very helpful staff.,Feb 23| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 22| 2020,3,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great location| very clean room and bathroom. Friendly staff. I would stay there again. Great value.,Feb 22| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Great location| excellent bathroom space| clean and comfortable,Feb 22| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
I felt much thought was put into security at the hotel. I particularly liked the fact that you needed your room key to gain access to the floors containing guest rooms & to access the lobby late at night.,Feb 21| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Rooms were clean and well appointed. Staff was friendly and very helpful.,Feb 21| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 21| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Loved it. Quiet. Always Staying here when visiting NYC,Feb 18| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 18| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 17| 2020,4,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
The room was excellent! Very clean and well taken care of.,Feb 11| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
problem in wi fi |???deposit $50 ???? bad towels ???expensive breakfast $28,Feb 8| 2020,3,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
Really wasn't impressed with the bartender... he was pretty cocky and swore alot.  Breakfast was mediocre.  The beds we quite uncomfortable.  The people at the front desk and in the lobby were great.,Feb 5| 2020,3,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
,Feb 4| 2020,5,Hilton Garden Inn New York Times Square South,326 W 37th St| New York| NY| 10018
