review,date,rating,name, address
Hello i  have an hotel.  Com rewards card for traveling  and when im in New York  this is the hotel to book embassy nice  clean and near by location for food and shopping  great stay what more can i say!,Aug 16| 2021,4,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Location is excellent. What I didn't like| no drinking water available in the room and at the lobby the price of drinking water was too much!,Aug 16| 2021,4,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
The breakfast included was amazing| our room had a good view of the city and the hallway to our room had an amazing view of the empire state building,Aug 15| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Great location| good service.The problem was in breakfast/dining area is very very crowded.,Aug 15| 2021,4,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Great location| modern hotel rooms and nice view from the city. Housekeeping new rules to save money is a mess| they go to your room randomly. This should be changed asap,Aug 14| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
We stayed for the weekend. This place is great. Nice size room for NYC| very comfortable beds| good size bathroom. Breakfast was delicious| lots of choices| but super crowded| small space. They were offering free sodas and waters in the lobby throughout our stay. Not sure if that is an every day thing. I will definitely stay here again anytime I visit NYC. Great for families| sofa bed was big and comfy for our eight year old.,Aug 12| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
,Aug 11| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
We called down the 2nd day we were there to get the room cleaned| no one came. The next day| the room attendant came at 6:00pm???? We were in the room & told her to come back at 6:30. She never came back. Next day was the same thing. We stayed 4 nights & never got the room cleaned. If we complained the first day| then send someone out ASAP the next day| why wait until 6:00 pm??!! Also| another issue is way too many people at breakfast!! You can’t enjoy your food| or you have to go back to the room to eat| which the elevators take too long. Also| keep the restrooms off the front desk stocked| I had to ask for toilet paper twice. Sorry to say| not impressed with this Embassy Suites. No manager reception either| but it says it’s an amenity on your website. I was quite shocked about that. Oh well| my stay was a one and done| never again at this hotel.,Aug 9| 2021,2,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Great location| excellent breakfast despite crowded conditions| nice but tiny room| curteous staff. I highly recommend it for a couple but the room wouldn’t fit a larger family.,Aug 7| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
This property is in the best position ever| everything near to you| you can walk everywhere from here| of course if you want to know better manhattan you need to walk..,Jul 31| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Great location. Large variety at breakfast. Room set up great for my family( we had the king suite w sofa division). Outdoor sky lawn great little area.,Jul 29| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
It is ok hotel. If I knew all the info I have now probably I could choose different one.,Jul 29| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
The check-in process took almost an hour in line. The rooms were not ready. When we finally get the room after traveling all day there were no towels until the next day. Even have to go to the front desk to ask because the guest service line never answered our calls. In top of that one night the fire alarm went off waking all guests at 6am. I will never stay in that place and I don't recommend it.,Jul 28| 2021,1,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Unfortunately| most guests did not receive towels. I happen to get two. I shared one with my son who had only one towel for four people. My brother also had one for two and my nephew had none for two! Check-in was an hour long after two hours of actual check- in time. I’ve stayed at embassy suites many many times everywhere including NY and have Never been disappointed until now. This Embassy Suite was the smallest room I’ve ever had. I believe these issues were because of COVID! No one was there to work! If all had gone normal| I would stay if only it were me in the room. Too small for two people let alone two people with two kids!,Jul 27| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
It was the worst experience I ever had with hotels. When we arrived after hours of driving| we were told that no rooms were available. However| I had already payed for 2 nights. We got sent to another hotel but it was significantly worse in quality. The room we got was nothing compared to what I had reserved. It was a lot smaller in size and it didn't even have a balcony.,Jul 26| 2021,1,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
If you want a cheap stay and not worry about the cleanliness| then this is ok.,Jul 25| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
This hotel charged me more than what I bought. They said that was a fee that they never mentioned in the price. I’m so angry with it.,Jul 24| 2021,1,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
The hotel itself was good| a minor issue in the room as the shower handle had the retainer pieces dislodged and cut my arm.Check in was by far the worst I have experienced.  Arrived at tge hotel early and check in was not available.  That is understandable.  check in time was 4:00PM.  Returned at 4:00 to find a line approximately 50 people to check in and two clercks working.  While telling people there room wasn't ready and may not be until after 8-9:00.  All the time leaving to go somewhere.  At one point all the clercks just left.  After being in line for 2 hours | and next in line.  all the clercks left again.  The manager arrived and was in confrontation with the man in front of me.  I could not believe that the manager actually told him "What do you want me to do clean your room myself?. I have other people to take care of| not just you." He obviously canceled and left. So after 21/2 HOURS i finally was able to get to my room.  I will be sending Embassy Suites an email as well.,Jul 24| 2021,2,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Property was severely understaffed. One young individual was going above and beyond checking folks in. While the other co worker couldn't handle the stress of the process. They claimed lack of housekeeping support. We waited 6 hours to check in. Bathroom was filthy. The lobby bathroom had no toilet paper and the feminine hygiene receptacles hadnt been changed in a while. Rooms were untouched the 3 days we were there.,Jul 23| 2021,2,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Customer was non existent.,Jul 21| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Great location. Large variety at breakfast. Room set up great for my family( we had the king suite w sofa division). Outdoor sky lawn great little area.,Jul 29| 2021,5,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
It is ok hotel. If I knew all the info I have now probably I could choose different one.,Jul 29| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
The check-in process took almost an hour in line. The rooms were not ready. When we finally get the room after traveling all day there were no towels until the next day. Even have to go to the front desk to ask because the guest service line never answered our calls. In top of that one night the fire alarm went off waking all guests at 6am. I will never stay in that place and I don't recommend it.,Jul 28| 2021,1,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
Unfortunately| most guests did not receive towels. I happen to get two. I shared one with my son who had only one towel for four people. My brother also had one for two and my nephew had none for two! Check-in was an hour long after two hours of actual check- in time. I’ve stayed at embassy suites many many times everywhere including NY and have Never been disappointed until now. This Embassy Suite was the smallest room I’ve ever had. I believe these issues were because of COVID! No one was there to work! If all had gone normal| I would stay if only it were me in the room. Too small for two people let alone two people with two kids!,Jul 27| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
It was the worst experience I ever had with hotels. When we arrived after hours of driving| we were told that no rooms were available. However| I had already payed for 2 nights. We got sent to another hotel but it was significantly worse in quality. The room we got was nothing compared to what I had reserved. It was a lot smaller in size and it didn't even have a balcony.,Jul 26| 2021,1,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
If you want a cheap stay and not worry about the cleanliness| then this is ok.,Jul 25| 2021,3,Embassy Suites by Hilton New York Manhattan Times Square,60 West 37th Street| New York| NY| 10018
