review,date,rating,name, address
Will come back again if life ever allows me to. Thank you to the staffing! Only complaint was that I had to leave to go back home… lol,Aug 20| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
The location was convenient and close to many attractions within walking distance. However| there were cockroaches in the room. We reported the issue| and no resolution. Additionally| elevator service was prolonged. We were waiting almost 20 mins for an elevator| and walking downstair with luggage from the 38th floor was not an option.,Aug 16| 2021,3,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
The location was perfect,Aug 16| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Great Hotel| near to Battery park| Walstreet| 9/11 Memorial(One world Trade center). Front desk staff at the hotel is very professional.,Aug 7| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Rooms and halls are too small. Front desk person not friendly.,Aug 3| 2021,3,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Took forever to check in| they seemed to have lost our reservation| the next day our room keys were disconnected and no longer worked to open our rooms| and it always took forever for the elevator to come (3 elevators for 40  floors is insufficient),Aug 3| 2021,2,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
,Aug 2| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Elevators were very slow| no valet parking| lobby on 2nd floor| room was very very small| construction all around hotel| the only good thing was the staff were nice,Jul 31| 2021,2,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Liked location but they lied about the price of room.,Jul 31| 2021,1,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Not new but decent place to stay at the location if the prices are on discount. The elevators are always busy but acceptable generally for tourists. Room is nice and clean. Staffs are kind of friendly. Amenities are excellent!,Jul 30| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
I didn't like the elevator situation.  Very crowded and hard to get on.  The fees for parking were outrageous.,Jul 29| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Everything with the hotel was fine and is beautiful| just the parking lot is not good.,Jul 26| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Using COVID as an excuse to not do housekeeping is fabricated. Finally got housekeeping on Day 4 after requesting for three days in a row. More likely the property is struggling with staff shortages but tell me that at check in then I j set stand the problem,Jul 21| 2021,3,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
If you want a hotel because location this is good because is close to vessel| little island| statue liberty and color museum. If the hotel is for relax…. Noooo is terrible| dirty| staff can’t constantly clean your room because| not enough towels just 2 and we are 5| you call to guest service and you request something and you need to call again and again,Jul 20| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
,Jul 20| 2021,2,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
This place was a mess!,Jul 20| 2021,1,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
The rooms were extremely small| could barely walk in there.,Jul 20| 2021,3,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Great location| we love it.,Jul 20| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Great Downtown location| close to main attractions| good food| and subway stations to explore everything around.I do believe in treating people well and you get the same back. The staff was friendly and attentive to the needs.,Jul 19| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Was decent| very close to the subway and battery park| elevator wait was long at times| but was moderately priced so you get what you pay for,Jul 19| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
I didn't like the elevator situation.  Very crowded and hard to get on.  The fees for parking were outrageous.,Jul 29| 2021,4,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Everything with the hotel was fine and is beautiful| just the parking lot is not good.,Jul 26| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
Using COVID as an excuse to not do housekeeping is fabricated. Finally got housekeeping on Day 4 after requesting for three days in a row. More likely the property is struggling with staff shortages but tell me that at check in then I j set stand the problem,Jul 21| 2021,3,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
If you want a hotel because location this is good because is close to vessel| little island| statue liberty and color museum. If the hotel is for relax…. Noooo is terrible| dirty| staff can’t constantly clean your room because| not enough towels just 2 and we are 5| you call to guest service and you request something and you need to call again and again,Jul 20| 2021,5,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
,Jul 20| 2021,2,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
This place was a mess!,Jul 20| 2021,1,DoubleTree by Hilton New York Downtown,8 Stone St| New York| NY| 10004
