review,date,rating,name, address
We had a great location in DT Chicago.  The hotel was clean and so where the rooms.  The breakfast was okay…waffles| sausage| potatoes| variety of breads| fruit| coffee and juices.  It felt safe because we were 3 women there for The Banksy Exhibit.,Aug 18| 2021,5,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
Friendly staff (Miles) that offered suggestions for places to go.,Aug 17| 2021,4,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
A great place to stay! It's quiet| clean| everyone was friendly. Very close to the river walk and L trains. Would stay here again!,Aug 17| 2021,5,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
Good service,Aug 17| 2021,5,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
We liked the location of this property—it was right by the river so we could walk almost everywhere we wanted to go. We didn’t like that our air conditioner in the room made a high whining/buzzing sound that we noticed as soon as we walked in—it sounded an airplane turbine. The hotel staff member said they couldn’t do anything about it and that they were all booked up so we would just have to deal with it. They refunded some of the money for our stay| but the situation wasn’t ideal. Luckily I had some earplugs—we each used one to help us sleep.,Aug 16| 2021,3,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
When we checked in the room was disgusting. We mentioned something to the front desk| but they had no other similar rooms available to move us to. They had the room cleaned the next morning| and it was still dirty. We ended our stay a day early because elf the room being gross. When I called the front desk| I spoke to the manager| who was rude about our complaints. They did comp one night| but only after I had to ask for it.,Aug 16| 2021,1,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
Great location,Aug 13| 2021,5,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
The discrimination said there was laundry room but it was not. Room was too small compared to the price.,Aug 13| 2021,3,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
The location is great in downtown Chicago!,Aug 12| 2021,4,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
Convenient,Aug 12| 2021,4,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,68 E. Wacker Place| Chicago| IL| 60601
