review,date,rating,name, address
Very dirty| bathroom was smelly| shower was horrible| way to loud at night. No valley parking,Aug 17| 2021,1,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
The hotel is clean and the front desk staff were pleasant. The employee at the rooftop bar was rather rude to us but another person noticed and tried to apologize on his behalf. Would not recommend it.  The air conditioner in the room could not keep up and would not cool less than 76 degrees. They could not give us ice and the room did not even come with cups or a fridge. Instead we had a vending machine in our room that was empty. We even asked for water and they basically told us to go down the street to get water from a local store. We understand some things are necessary to help stop the spread of COVID but not even being able to sell water bottles? The shower door in our small room opened in so you have to get sprayed in the face and soak the bathroom floor in order to turn it on.,Aug 17| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Location| friendliness of staff,Aug 16| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Great customer service from the morning to afternoon staffs but not so much from the night crew. Air quality of the room is so bad my eyes and throat started hurting every night. Really should consider using air purifier or clean the a/c.,Aug 16| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Overall it was nice stay. Personnel was friendly. Room was clean and comfortable. Good location if you planning to spend time in Chelsea or Fashion district.,Aug 15| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Good stay. Did not appreciate a surprise $25 early check in fee.,Aug 15| 2021,4,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Great staff at Check-In. Very friendly and efficient. Was greeted as soon as I walked in,Aug 15| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
The AC in our room was not functioning or cooling. We called to see if it can be repaired. It didn’t really do anything. Next day I called again and they provided us a fan.,Aug 14| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
,Aug 13| 2021,4,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
,Aug 13| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Overall property was nice but the surrounding area was ran down and trashy.It is close to all subway entrances which is a plus and Times Square is a 15 minute walk from property,Aug 12| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Just a dated Hotel. Needs an update…small rooms…needs new carpet & updated furniture & walls. Very clean| great location! Loved it Very friendly staff!,Aug 12| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Great location. Friendly and helpful staff. Great room for great price.,Aug 11| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
This place is awesome great staff. Very nearby 5th avenue. I would recommend to stay at Hilton fashion district,Aug 11| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Rooftopbar is cool and staff and rooms are all excellent.,Aug 11| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
,Aug 10| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
great location! short walks to subway stations lots of restaurants around! lots of great places to stop on the longer walks also! friendly staff and everything was pretty efficient!,Aug 10| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Clean hotel| nice staff| small rooms| but that is normal for NY,Aug 9| 2021,4,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
,Aug 8| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Our stay was great. Perfect location. Great price. Awesome service. Disappointed that our room has no refrigerator or ice buckets.,Aug 8| 2021,4,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Overall property was nice but the surrounding area was ran down and trashy.It is close to all subway entrances which is a plus and Times Square is a 15 minute walk from property,Aug 12| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Just a dated Hotel. Needs an update…small rooms…needs new carpet & updated furniture & walls. Very clean| great location! Loved it Very friendly staff!,Aug 12| 2021,3,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
Great location. Friendly and helpful staff. Great room for great price.,Aug 11| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
This place is awesome great staff. Very nearby 5th avenue. I would recommend to stay at Hilton fashion district,Aug 11| 2021,5,Hilton New York Fashion District,152 W 26th Street| Manhattan| New York| NY| 10001
