review,date,rating,name, address
Christmas in New York is great,May 14| 2021,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,May 7| 2020,1,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 26| 2020,4,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 24| 2020,1,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 15| 2020,1,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 15| 2020,4,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 14| 2020,1,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 14| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
Excellent location in midtown,Mar 12| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 9| 2020,1,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 9| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
The larger rooms (by New York standards) and the gym were great features,Mar 5| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
Nice room| solid bed| lots of hot water. great selection of TV channels| great restaurant Herb 'n' Kitchen| friendly staff,Mar 4| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 3| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Mar 3| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
The grab and go kitchen had hot food and good selection. Great for on the way to early am meetings.,Mar 2| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
,Feb 26| 2020,2,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
I was very happy with my stay. The staff was wonderful!,Feb 25| 2020,5,New York Hilton Midtown,1335 Avenue Of The Americas| New York| NY| 10019
